time,F_Tbar,z_Tbar
263.500000,-5.670988,-241.657185
263.510000,-5.643207,-241.690342
263.520000,-5.564981,-241.686589
263.530000,-5.584721,-241.673021
263.540000,-5.623468,-241.665474
263.550000,-5.743365,-241.660958
263.560000,-5.851565,-241.734820
263.570000,-5.839868,-241.857696
263.580000,-5.893236,-241.916484
263.590000,-5.984621,-241.922505
263.600000,-5.978773,-241.918753
263.610000,-5.892505,-241.921763
263.620000,-5.812087,-241.920258
263.630000,-5.801120,-241.914979
263.640000,-5.989008,-241.957189
263.650000,-6.041646,-242.046145
263.660000,-5.952454,-242.122274
263.670000,-5.946605,-242.169000
263.680000,-6.013865,-242.189352
263.690000,-6.032142,-242.198404
263.700000,-5.985353,-242.194631
263.710000,-5.896892,-242.181826
263.720000,-5.827439,-242.207435
263.730000,-5.807700,-242.314475
263.740000,-5.905664,-242.413226
263.750000,-6.031410,-242.447146
263.760000,-6.064309,-242.437351
263.770000,-6.016057,-242.416999
263.780000,-6.016789,-242.421515
263.790000,-6.065771,-242.445641
263.800000,-6.034335,-242.484077
263.810000,-6.122796,-242.576043
263.820000,-6.224415,-242.667246
263.830000,-6.113291,-242.706445
263.840000,-6.092821,-242.713993
263.850000,-6.210525,-242.709456
263.860000,-6.258045,-242.710982
263.870000,-6.167391,-242.713229
263.880000,-6.002898,-242.739624
263.890000,-5.948067,-242.828558
263.900000,-6.022637,-242.909225
263.910000,-6.091359,-242.950671
263.920000,-6.134493,-242.967250
263.930000,-6.214911,-242.977808
263.940000,-6.334077,-242.973292
263.950000,-6.296062,-242.965745
263.960000,-6.238306,-242.997418
263.970000,-6.205408,-243.091631
263.980000,-6.215642,-243.182835
263.990000,-6.260970,-243.228818
264.000000,-6.175433,-243.222034
264.010000,-6.192248,-243.210734
264.020000,-6.362590,-243.203950
264.030000,-6.342119,-243.220528
264.040000,-6.361127,-243.257459
264.050000,-6.407917,-243.353941
264.060000,-6.427656,-243.430092
264.070000,-6.479562,-243.448176
264.080000,-6.405724,-243.460981
264.090000,-6.361127,-243.469270
264.100000,-6.266818,-243.473044
264.110000,-6.323843,-243.469270
264.120000,-6.457630,-243.461744
264.130000,-6.477369,-243.544658
264.140000,-6.485411,-243.656977
264.150000,-6.497839,-243.726322
264.160000,-6.555595,-243.721044
264.170000,-6.677685,-243.679576
264.180000,-6.505150,-243.651698
264.190000,-6.310683,-243.650193
264.200000,-6.400606,-243.711991
264.210000,-6.617737,-243.831857
264.220000,-6.661602,-243.910997
264.230000,-6.644055,-243.925328
264.240000,-6.616274,-243.914008
264.250000,-6.570216,-243.918544
264.260000,-6.481025,-243.931349
264.270000,-6.385253,-243.937370
264.280000,-6.535856,-243.964506
264.290000,-6.570216,-244.042163
264.300000,-6.607502,-244.127324
264.310000,-6.553401,-244.176339
264.320000,-6.454706,-244.195928
264.330000,-6.592149,-244.192154
264.340000,-6.685727,-244.189907
264.350000,-6.691576,-244.183123
264.360000,-6.652097,-244.186133
264.370000,-6.677685,-244.251705
264.380000,-6.790271,-244.373076
264.390000,-6.834136,-244.443927
264.400000,-6.734709,-244.460506
264.410000,-6.698886,-244.440154
264.420000,-6.640400,-244.417533
264.430000,-6.691576,-244.412254
264.440000,-6.824632,-244.440154
264.450000,-6.895547,-244.501973
264.460000,-6.908707,-244.595424
264.470000,-6.869228,-244.642912
264.480000,-6.692307,-244.648954
264.490000,-6.625779,-244.649696
264.500000,-6.685727,-244.668543
264.510000,-6.732516,-244.683617
264.520000,-6.884581,-244.680606
264.530000,-6.917480,-244.694937
264.540000,-6.807817,-244.777088
264.550000,-6.819515,-244.867549
264.560000,-6.831943,-244.923327
264.570000,-6.920404,-244.933885
264.580000,-6.940874,-244.925595
264.590000,-6.945992,-244.921059
264.600000,-6.964269,-244.918048
264.610000,-6.853876,-244.931616
264.620000,-6.824632,-245.030367
264.630000,-6.818784,-245.132891
264.640000,-6.939412,-245.168316
264.650000,-7.119257,-245.164543
264.660000,-7.138997,-245.166048
264.670000,-7.088552,-245.193184
264.680000,-7.056385,-245.216547
264.690000,-7.005940,-245.224836
264.700000,-6.981814,-245.271582
264.710000,-6.948185,-245.360517
264.720000,-6.945261,-245.423079
264.730000,-7.078317,-245.450978
264.740000,-7.197483,-245.472094
264.750000,-7.122182,-245.472836
264.760000,-7.083435,-245.454752
264.770000,-7.087821,-245.449473
264.780000,-7.071006,-245.509766
264.790000,-7.144114,-245.627364
264.800000,-7.239155,-245.706504
264.810000,-7.238424,-245.726114
264.820000,-7.185786,-245.721577
264.830000,-7.078317,-245.713288
264.840000,-7.087821,-245.711783
264.850000,-7.150694,-245.723104
264.860000,-7.223071,-245.748714
264.870000,-7.309339,-245.830885
264.880000,-7.253045,-245.922852
264.890000,-7.264011,-245.964298
264.900000,-7.223802,-245.970340
264.910000,-7.252314,-245.976361
264.920000,-7.243541,-245.980135
264.930000,-7.116333,-245.974114
264.940000,-7.152887,-245.969577
264.950000,-7.321767,-246.032139
264.960000,-7.443126,-246.148973
264.970000,-7.416807,-246.232650
264.980000,-7.432891,-246.256013
264.990000,-7.587149,-246.250734
265.000000,-7.554981,-246.242445
265.010000,-7.435815,-246.231908
265.020000,-7.363438,-246.234918
265.030000,-7.280826,-246.292201
265.040000,-7.468714,-246.387178
265.050000,-7.669761,-246.445966
265.060000,-7.654408,-246.453514
265.070000,-7.610543,-246.455019
265.080000,-7.674147,-246.466318
265.090000,-7.608350,-246.472360
265.100000,-7.676341,-246.461803
265.110000,-7.742138,-246.456524
265.120000,-7.556443,-246.553006
265.130000,-7.499419,-246.670603
265.140000,-7.490646,-246.713576
265.150000,-7.528662,-246.712050
265.160000,-7.563023,-246.695471
265.170000,-7.515503,-246.667593
265.180000,-7.617123,-246.646478
265.190000,-7.878850,-246.656272
265.200000,-7.993629,-246.733165
265.210000,-7.961462,-246.834926
265.220000,-7.841565,-246.885425
265.230000,-7.731903,-246.889962
265.240000,-7.766263,-246.890704
265.250000,-7.830598,-246.906540
265.260000,-7.960731,-246.925387
265.270000,-8.025065,-246.934418
265.280000,-7.846682,-246.997743
265.290000,-7.704122,-247.094225
265.300000,-7.625896,-247.141714
265.310000,-7.617123,-247.141714
265.320000,-7.729710,-247.152271
265.330000,-7.892740,-247.156787
265.340000,-7.932950,-247.141714
265.350000,-8.018486,-247.128909
265.360000,-7.946840,-247.154540
265.370000,-7.769188,-247.254774
265.380000,-7.785272,-247.357298
265.390000,-7.848145,-247.404787
265.400000,-7.868615,-247.410066
265.410000,-7.991436,-247.405550
265.420000,-8.011175,-247.406292
265.430000,-8.062351,-247.413839
265.440000,-7.990705,-247.447760
265.450000,-8.071855,-247.529168
265.460000,-8.316035,-247.606040
265.470000,-8.342355,-247.639960
265.480000,-8.158122,-247.646002
265.490000,-7.947571,-247.650518
265.500000,-8.008982,-247.668602
265.510000,-8.061620,-247.671633
265.520000,-8.131072,-247.685944
265.530000,-8.248776,-247.782426
265.540000,-8.258281,-247.878908
265.550000,-8.109140,-247.915096
265.560000,-8.068199,-247.913591
265.570000,-8.180055,-247.898518
265.580000,-8.260473,-247.884186
265.590000,-8.307994,-247.892476
265.600000,-8.360632,-247.918107
265.610000,-8.375253,-248.007805
265.620000,-8.299952,-248.114844
265.630000,-8.305800,-248.148765
265.640000,-8.422042,-248.135960
265.650000,-8.495151,-248.133691
265.660000,-8.527318,-248.147260
265.670000,-8.509772,-248.173654
265.680000,-8.396455,-248.206069
265.690000,-8.368673,-248.280693
265.700000,-8.379640,-248.362844
265.710000,-8.495151,-248.411838
265.720000,-8.585804,-248.429180
265.730000,-8.596770,-248.439737
265.740000,-8.615047,-248.437469
265.750000,-8.767112,-248.428416
265.760000,-8.853379,-248.431448
265.770000,-8.766381,-248.488731
265.780000,-8.661105,-248.595771
265.790000,-8.808784,-248.678684
265.800000,-8.994478,-248.711842
265.810000,-8.964503,-248.711100
265.820000,-8.887740,-248.692253
265.830000,-8.860690,-248.683200
265.840000,-8.826329,-248.705821
265.850000,-8.799279,-248.794755
265.860000,-8.985705,-248.896516
265.870000,-9.107796,-248.940252
265.880000,-9.137770,-248.936479
265.890000,-9.244508,-248.922147
265.900000,-9.354900,-248.922911
265.910000,-9.441168,-248.924416
265.920000,-9.330775,-248.930437
265.930000,-9.323464,-248.969636
265.940000,-9.410462,-249.054818
265.950000,-9.447747,-249.136227
265.960000,-9.384874,-249.190499
265.970000,-9.389261,-249.213120
265.980000,-9.462369,-249.209346
265.990000,-9.525242,-249.190499
266.000000,-9.689735,-249.172415
266.010000,-9.909790,-249.200294
266.020000,-10.076476,-249.305086
266.030000,-9.955117,-249.403815
266.040000,-9.882740,-249.434725
266.050000,-10.025301,-249.418889
266.060000,-10.110837,-249.406847
266.070000,-10.042847,-249.423426
266.080000,-9.664879,-249.442273
266.090000,-9.022990,-249.436230
266.100000,-8.593846,-249.432457
266.110000,-8.259743,-249.433220
266.120000,-8.063082,-249.430210
266.130000,-7.718743,-249.430952
266.140000,-7.588611,-249.435488
266.150000,-7.075393,-249.436994
266.160000,-6.723012,-249.422662
266.170000,-6.646980,-249.400805
266.180000,-6.692307,-249.391752
266.190000,-6.728861,-249.386495
266.200000,-6.887505,-249.379711
266.210000,-7.095863,-249.378184
266.220000,-6.967924,-249.375937
266.230000,-7.030066,-249.371400
266.240000,-6.989856,-249.368390
266.250000,-6.850220,-249.368390
266.260000,-6.456899,-249.372164
266.270000,-6.178358,-249.373669
266.280000,-5.818666,-249.372164
266.290000,-5.633703,-249.369895
266.300000,-5.658559,-249.363111
266.310000,-5.933445,-249.350306
266.320000,-6.241961,-249.353317
266.330000,-6.744214,-249.354080
266.340000,-7.043956,-249.341254
266.350000,-6.795389,-249.340512
266.360000,-6.448857,-249.345027
266.370000,-6.226609,-249.345027
266.380000,-6.218567,-249.343522
266.390000,-5.921748,-249.342759
266.400000,-5.328111,-249.344264
266.410000,-4.882884,-249.358595
266.420000,-5.162887,-249.369153
266.430000,-5.649055,-249.370658
266.440000,-6.193710,-249.365379
266.450000,-6.445933,-249.366143
266.460000,-6.622854,-249.372164
266.470000,-6.268281,-249.375937
266.480000,-5.844985,-249.375174
266.490000,-5.550360,-249.381958
266.500000,-5.608846,-249.387237
266.510000,-5.390984,-249.377442
266.520000,-4.945025,-249.360864
266.530000,-4.909934,-249.372927
266.540000,-5.302524,-249.390247
266.550000,-5.815011,-249.387237
266.560000,-6.079662,-249.379711
266.570000,-6.164467,-249.378948
266.580000,-6.133030,-249.378184
266.590000,-6.212718,-249.374432
266.600000,-5.957572,-249.366885
266.610000,-5.358086,-249.363874
266.620000,-4.703769,-249.361606
266.630000,-4.521730,-249.357090
266.640000,-4.732281,-249.348801
266.650000,-5.183358,-249.341254
266.660000,-5.675375,-249.339006
266.670000,-5.895430,-249.358595
266.680000,-5.976579,-249.381216
266.690000,-6.224415,-249.386495
266.700000,-6.127913,-249.384968
266.710000,-5.755062,-249.386495
266.720000,-5.268163,-249.391010
266.730000,-4.795154,-249.392516
266.740000,-4.621888,-249.395526
266.750000,-4.752751,-249.395526
266.760000,-4.985966,-249.391752
266.770000,-5.045915,-249.389505
266.780000,-5.268894,-249.385732
266.790000,-5.539393,-249.386495
266.800000,-5.728743,-249.379711
266.810000,-5.555477,-249.372927
266.820000,-5.199441,-249.378948
266.830000,-4.736668,-249.384226
266.840000,-4.293633,-249.383463
266.850000,-4.317028,-249.384968
266.860000,-4.803927,-249.390247
266.870000,-5.158501,-249.391010
266.880000,-5.439236,-249.394021
266.890000,-5.714122,-249.391010
266.900000,-5.975117,-249.383463
266.910000,-6.077468,-249.380453
266.920000,-5.649055,-249.384226
266.930000,-5.148266,-249.384968
266.940000,-4.924555,-249.383463
266.950000,-4.729357,-249.382721
266.960000,-4.442042,-249.380453
266.970000,-4.435462,-249.380453
266.980000,-4.624812,-249.381216
266.990000,-5.038604,-249.378184
267.000000,-5.333229,-249.378948
267.010000,-5.659291,-249.378948
267.020000,-5.833288,-249.380453
267.030000,-5.757987,-249.381958
267.040000,-5.347850,-249.384226
267.050000,-4.855103,-249.384226
267.060000,-4.425959,-249.381958
267.070000,-4.354313,-249.383463
267.080000,-4.325800,-249.389505
267.090000,-4.608728,-249.394784
267.100000,-5.207483,-249.391010
267.110000,-5.591300,-249.390247
267.120000,-5.445815,-249.389505
267.130000,-5.666601,-249.392516
267.140000,-5.625661,-249.397031
267.150000,-5.460437,-249.395526
267.160000,-5.085393,-249.396289
267.170000,-4.379169,-249.381216
267.180000,-3.773835,-249.361606
267.190000,-3.937597,-249.358595
267.200000,-4.287785,-249.360101
267.210000,-4.867531,-249.363111
267.220000,-5.242575,-249.357832
267.230000,-5.572292,-249.354822
267.240000,-5.619812,-249.360864
267.250000,-5.586183,-249.370658
267.260000,-5.148997,-249.369153
267.270000,-4.855103,-249.366143
267.280000,-4.269507,-249.363874
267.290000,-3.903967,-249.366143
267.300000,-3.697072,-249.369153
267.310000,-4.148148,-249.369895
267.320000,-4.953067,-249.375174
267.330000,-5.638820,-249.377442
267.340000,-5.752138,-249.378184
267.350000,-5.430462,-249.381216
267.360000,-5.165812,-249.381958
267.370000,-4.836094,-249.384968
267.380000,-4.584603,-249.379711
267.390000,-4.261466,-249.373669
267.400000,-4.321414,-249.374432
267.410000,-4.523192,-249.375937
267.420000,-4.722777,-249.377442
267.430000,-4.934790,-249.375174
267.440000,-4.944294,-249.376679
267.450000,-4.928211,-249.375937
267.460000,-5.009360,-249.375937
267.470000,-5.202365,-249.378948
267.480000,-4.933328,-249.374432
267.490000,-4.420110,-249.372164
267.500000,-4.083813,-249.369895
267.510000,-3.922975,-249.360101
267.520000,-4.082351,-249.356327
267.530000,-4.366741,-249.355585
267.540000,-4.821473,-249.350306
267.550000,-5.154114,-249.343522
267.560000,-5.458975,-249.353317
267.570000,-5.611771,-249.362369
267.580000,-5.222105,-249.359359
267.590000,-4.987428,-249.355585
267.600000,-4.568519,-249.345027
267.610000,-4.173736,-249.335975
267.620000,-4.067729,-249.332964
267.630000,-4.114518,-249.331459
267.640000,-4.448622,-249.329191
267.650000,-4.938446,-249.329954
267.660000,-5.218449,-249.339748
267.670000,-5.122678,-249.362369
267.680000,-5.086124,-249.384226
267.690000,-5.206752,-249.396289
267.700000,-4.855103,-249.396289
267.710000,-4.171543,-249.396289
267.720000,-3.359313,-249.388742
267.730000,-3.392211,-249.374432
267.740000,-3.658324,-249.378948
267.750000,-3.949294,-249.384226
267.760000,-3.995352,-249.384226
267.770000,-4.345540,-249.381958
267.780000,-4.720584,-249.381958
267.790000,-5.091241,-249.378184
267.800000,-4.959647,-249.380453
267.810000,-4.688416,-249.384968
267.820000,-4.208827,-249.388000
267.830000,-3.890077,-249.388000
267.840000,-3.576443,-249.389505
267.850000,-3.471899,-249.382721
267.860000,-3.740937,-249.384226
267.870000,-4.248306,-249.391752
267.880000,-4.639434,-249.398537
267.890000,-4.976462,-249.402310
267.900000,-5.042990,-249.406847
267.910000,-4.871186,-249.406847
267.920000,-4.719121,-249.401568
267.930000,-4.232954,-249.398537
267.940000,-3.653207,-249.391752
267.950000,-3.447042,-249.384968
267.960000,-3.593989,-249.389505
267.970000,-3.792843,-249.394784
267.980000,-3.996814,-249.399300
267.990000,-4.371859,-249.397795
268.000000,-4.516613,-249.391010
268.010000,-4.545125,-249.388000
268.020000,-4.390867,-249.384968
268.030000,-4.027520,-249.386495
268.040000,-3.686105,-249.381958
268.050000,-3.486521,-249.383463
268.060000,-3.417799,-249.398537
268.070000,-3.361506,-249.409094
268.080000,-3.604956,-249.412105
268.090000,-4.034100,-249.417384
268.100000,-4.243188,-249.416642
268.110000,-4.646014,-249.417384
268.120000,-4.744709,-249.415878
268.130000,-4.487369,-249.409094
268.140000,-4.074309,-249.405321
268.150000,-3.816969,-249.405321
268.160000,-3.504798,-249.402310
268.170000,-3.465319,-249.381216
268.180000,-3.412682,-249.362369
268.190000,-3.479210,-249.363874
268.200000,-3.748247,-249.367648
268.210000,-4.293633,-249.368390
268.220000,-4.724239,-249.364616
268.230000,-4.884346,-249.368390
268.240000,-4.512226,-249.375937
268.250000,-4.097703,-249.367648
268.260000,-3.942714,-249.354822
268.270000,-3.586679,-249.351048
268.280000,-2.865103,-249.351048
268.290000,-2.631157,-249.354822
268.300000,-2.941135,-249.359359
268.310000,-3.453622,-249.359359
268.320000,-3.779684,-249.356327
268.330000,-4.086737,-249.358595
268.340000,-4.332380,-249.355585
268.350000,-4.569981,-249.348038
268.360000,-4.721315,-249.348038
268.370000,-4.511495,-249.347296
268.380000,-3.687568,-249.348801
268.390000,-2.961605,-249.352575
268.400000,-3.033251,-249.360864
268.410000,-3.451429,-249.368390
268.420000,-3.844019,-249.366143
268.430000,-4.263659,-249.360101
268.440000,-4.446429,-249.351811
268.450000,-4.699382,-249.347296
268.460000,-4.742516,-249.345027
268.470000,-4.671601,-249.344264
268.480000,-4.079427,-249.349543
268.490000,-3.499680,-249.353317
268.500000,-3.084427,-249.350306
268.510000,-2.975496,-249.349543
268.520000,-3.001815,-249.349543
268.530000,-3.349077,-249.351048
268.540000,-3.675139,-249.358595
268.550000,-4.110863,-249.360101
268.560000,-4.436193,-249.358595
268.570000,-4.819280,-249.352575
268.580000,-4.785650,-249.345027
268.590000,-4.080158,-249.332222
268.600000,-3.379052,-249.323170
268.610000,-3.132678,-249.320159
268.620000,-3.093930,-249.327686
268.630000,-3.257693,-249.338243
268.640000,-3.585217,-249.336738
268.650000,-4.192744,-249.333728
268.660000,-4.741785,-249.334470
268.670000,-4.753482,-249.351048
268.680000,-4.520268,-249.375937
268.690000,-4.079427,-249.384968
268.700000,-3.602762,-249.384968
268.710000,-3.045679,-249.387237
268.720000,-2.917740,-249.388742
268.730000,-2.784684,-249.383463
268.740000,-3.194820,-249.378184
268.750000,-3.499680,-249.377442
268.760000,-3.882766,-249.374432
268.770000,-3.931017,-249.367648
268.780000,-4.045797,-249.372927
268.790000,-3.976344,-249.382721
268.800000,-4.126215,-249.385732
268.810000,-3.686105,-249.386495
268.820000,-3.353464,-249.387237
268.830000,-3.084427,-249.379711
268.840000,-3.173618,-249.359359
268.850000,-3.006932,-249.351811
268.860000,-3.537696,-249.370658
268.870000,-4.220525,-249.387237
268.880000,-4.580216,-249.388742
268.890000,-4.602880,-249.385732
268.900000,-4.635778,-249.395526
268.910000,-4.262928,-249.402310
268.920000,-3.556704,-249.393279
268.930000,-2.835859,-249.391752
268.940000,-2.665518,-249.398537
268.950000,-2.990848,-249.404579
268.960000,-3.392942,-249.403815
268.970000,-3.612266,-249.397795
268.980000,-3.991697,-249.397031
268.990000,-4.401833,-249.396289
269.000000,-4.455202,-249.390247
269.010000,-4.401102,-249.366885
269.020000,-4.031175,-249.360864
269.030000,-3.621039,-249.382721
269.040000,-2.985731,-249.405321
269.050000,-2.734239,-249.418889
269.060000,-2.913354,-249.430210
269.070000,-3.517226,-249.435488
269.080000,-3.433152,-249.432457
269.090000,-3.604224,-249.429446
269.100000,-4.063343,-249.435488
269.110000,-4.738861,-249.442273
269.120000,-4.972806,-249.442273
269.130000,-4.491024,-249.427199
269.140000,-3.728508,-249.414373
269.150000,-3.382707,-249.421157
269.160000,-3.175081,-249.427941
269.170000,-2.836590,-249.418147
269.180000,-2.395018,-249.404579
269.190000,-2.742281,-249.397795
269.200000,-3.677332,-249.391752
269.210000,-4.247575,-249.389505
269.220000,-4.291440,-249.393279
269.230000,-4.088200,-249.392516
269.240000,-3.695610,-249.384968
269.250000,-3.156803,-249.377442
269.260000,-2.841708,-249.376679
269.270000,-2.626770,-249.381216
269.280000,-2.710114,-249.381958
269.290000,-2.846826,-249.374432
269.300000,-3.346884,-249.372927
269.310000,-3.784801,-249.381216
269.320000,-3.873262,-249.387237
269.330000,-3.986579,-249.383463
269.340000,-3.872531,-249.373669
269.350000,-3.553780,-249.367648
269.360000,-3.397329,-249.366885
269.370000,-3.025209,-249.369153
269.380000,-2.770062,-249.369153
269.390000,-2.457891,-249.367648
269.400000,-2.669173,-249.367648
269.410000,-3.369548,-249.366885
269.420000,-3.788457,-249.360864
269.430000,-3.762138,-249.358595
269.440000,-3.670753,-249.359359
269.450000,-3.741668,-249.364616
269.460000,-3.601300,-249.367648
269.470000,-3.370279,-249.370658
269.480000,-2.912623,-249.374432
269.490000,-2.438883,-249.369895
269.500000,-2.217366,-249.357832
269.510000,-2.569746,-249.343522
269.520000,-3.206517,-249.343522
269.530000,-3.868876,-249.348038
269.540000,-4.116712,-249.351048
269.550000,-4.194206,-249.351811
269.560000,-3.964647,-249.345791
269.570000,-3.748978,-249.331459
269.580000,-3.458009,-249.323912
269.590000,-3.221138,-249.329954
269.600000,-2.846094,-249.330696
269.610000,-2.790532,-249.332222
269.620000,-2.918471,-249.337480
269.630000,-3.124636,-249.341254
269.640000,-3.200668,-249.339006
269.650000,-3.365161,-249.338243
269.660000,-4.006319,-249.338243
269.670000,-4.277549,-249.345791
269.680000,-4.194937,-249.362369
269.690000,-3.677332,-249.372164
269.700000,-2.919934,-249.369895
269.710000,-2.471781,-249.373669
269.720000,-2.350422,-249.381958
269.730000,-2.507604,-249.387237
269.740000,-2.801499,-249.384968
269.750000,-3.172887,-249.385732
269.760000,-3.434614,-249.380453
269.770000,-3.637123,-249.373669
269.780000,-3.873993,-249.372164
269.790000,-3.873262,-249.375937
269.800000,-3.393673,-249.381216
269.810000,-2.631157,-249.380453
269.820000,-1.953446,-249.371400
269.830000,-1.729735,-249.363111
269.840000,-1.843053,-249.359359
269.850000,-2.254651,-249.357832
269.860000,-2.698416,-249.362369
269.870000,-3.227718,-249.363874
269.880000,-3.874724,-249.358595
269.890000,-4.270969,-249.354080
269.900000,-4.083813,-249.362369
269.910000,-3.316910,-249.370658
269.920000,-2.790532,-249.371400
269.930000,-2.348229,-249.368390
269.940000,-2.262692,-249.366885
269.950000,-2.259768,-249.374432
269.960000,-2.619460,-249.388000
269.970000,-3.041293,-249.397031
269.980000,-3.705845,-249.397795
269.990000,-3.761407,-249.391752
270.000000,-3.618115,-249.381958
270.010000,-3.082233,-249.382721
270.020000,-2.857061,-249.393279
270.030000,-2.448387,-249.398537
270.040000,-2.475437,-249.394021
270.050000,-2.313868,-249.391010
270.060000,-2.492252,-249.394784
270.070000,-2.632619,-249.390247
270.080000,-3.012781,-249.391752
270.090000,-3.113670,-249.403073
270.100000,-3.613729,-249.406847
270.110000,-3.873993,-249.409857
270.120000,-3.872531,-249.404579
270.130000,-3.344691,-249.392516
270.140000,-3.132678,-249.385732
270.150000,-2.927244,-249.390247
270.160000,-2.800036,-249.392516
270.170000,-2.523688,-249.385732
270.180000,-2.662593,-249.369153
270.190000,-3.057377,-249.360864
270.200000,-3.638585,-249.366143
270.210000,-4.224180,-249.360101
270.220000,-4.229298,-249.343522
270.230000,-3.606418,-249.348038
270.240000,-2.936748,-249.366143
270.250000,-2.634081,-249.373669
270.260000,-2.186660,-249.374432
270.270000,-1.817465,-249.368390
270.280000,-2.044100,-249.367648
270.290000,-2.800036,-249.376679
270.300000,-3.385632,-249.388742
270.310000,-3.671484,-249.390247
270.320000,-3.608611,-249.377442
270.330000,-3.818431,-249.375174
270.340000,-3.864489,-249.378948
270.350000,-3.657593,-249.379711
270.360000,-3.028864,-249.378184
270.370000,-2.539772,-249.380453
270.380000,-2.147182,-249.378184
270.390000,-2.315330,-249.365379
270.400000,-2.778104,-249.360864
270.410000,-3.197744,-249.357090
270.420000,-3.600569,-249.355585
270.430000,-3.886421,-249.357090
270.440000,-3.822086,-249.360101
270.450000,-3.658324,-249.366885
270.460000,-3.331532,-249.370658
270.470000,-2.923589,-249.373669
270.480000,-2.362119,-249.375174
270.490000,-1.942479,-249.369153
270.500000,-2.228332,-249.358595
270.510000,-2.870951,-249.345027
270.520000,-3.218214,-249.340512
270.530000,-3.592527,-249.341254
270.540000,-3.841825,-249.345027
270.550000,-3.785532,-249.338243
270.560000,-3.465319,-249.328449
270.570000,-3.104897,-249.325438
270.580000,-2.645778,-249.327686
270.590000,-2.208593,-249.329191
270.600000,-1.891304,-249.332964
270.610000,-1.839397,-249.332964
270.620000,-2.343843,-249.333728
270.630000,-3.210172,-249.339748
270.640000,-3.815507,-249.337480
270.650000,-3.821355,-249.336738
270.660000,-3.332994,-249.338243
270.670000,-2.816120,-249.342017
270.680000,-2.455698,-249.361606
270.690000,-2.196895,-249.379711
270.700000,-1.840128,-249.384968
270.710000,-1.555007,-249.376679
270.720000,-1.587906,-249.368390
270.730000,-2.082847,-249.364616
270.740000,-2.821969,-249.366143
270.750000,-3.466781,-249.371400
270.760000,-3.760676,-249.373669
270.770000,-3.961723,-249.374432
270.780000,-3.920051,-249.378948
270.790000,-3.429496,-249.381958
270.800000,-2.822700,-249.378184
270.810000,-2.096006,-249.381216
270.820000,-1.739239,-249.390247
270.830000,-2.221021,-249.399300
270.840000,-2.857792,-249.401568
270.850000,-3.134140,-249.395526
270.860000,-3.488714,-249.394021
270.870000,-3.870338,-249.402310
270.880000,-4.009974,-249.406084
270.890000,-3.585217,-249.401568
270.900000,-2.824893,-249.394784
270.910000,-1.995848,-249.388742
270.920000,-1.715845,-249.386495
270.930000,-1.707803,-249.389505
270.940000,-1.922740,-249.396289
270.950000,-2.159610,-249.398537
270.960000,-2.650165,-249.396289
270.970000,-2.889959,-249.394021
270.980000,-3.267928,-249.394784
270.990000,-3.444118,-249.401568
271.000000,-3.414144,-249.423426
271.010000,-2.536848,-249.475430
271.020000,0.166687,-249.532712
271.030000,3.213097,-249.562880
271.040000,5.165812,-249.564386
271.050000,6.196635,-249.549312
271.060000,6.990588,-249.535744
271.070000,7.519890,-249.520650
271.080000,7.731904,-249.467904
271.090000,7.981202,-249.386495
271.100000,8.231962,-249.335233
271.110000,8.574839,-249.323912
271.120000,9.042730,-249.325438
271.130000,9.365868,-249.314117
271.140000,9.474067,-249.303560
271.150000,9.698509,-249.284734
271.160000,9.891514,-249.226688
271.170000,10.028957,-249.137732
271.180000,10.145929,-249.066881
271.190000,10.363061,-249.032197
271.200000,10.643795,-249.019393
271.210000,10.887245,-249.022403
271.220000,11.039310,-249.015619
271.230000,11.176753,-249.000546
271.240000,11.341246,-248.949284
271.250000,11.453832,-248.852802
271.260000,11.543755,-248.786466
271.270000,11.660728,-248.777435
271.280000,11.797440,-248.778177
271.290000,11.934883,-248.750299
271.300000,12.117653,-248.726173
271.310000,12.320893,-248.717884
271.320000,12.209769,-248.656827
271.330000,12.187105,-248.570140
271.340000,12.287263,-248.525662
271.350000,12.537292,-248.508320
271.360000,12.663770,-248.498525
271.370000,12.665963,-248.502299
271.380000,12.702517,-248.508320
271.390000,12.776356,-248.488731
271.400000,12.932807,-248.408064
271.410000,13.049780,-248.305561
271.420000,13.015419,-248.250526
271.430000,13.003722,-248.233947
271.440000,13.119232,-248.206069
271.450000,13.310776,-248.208316
271.460000,13.541797,-248.240731
271.470000,13.462840,-248.234710
271.480000,13.276415,-248.157817
271.490000,13.329783,-248.062840
271.500000,13.419706,-248.019868
271.510000,13.435790,-248.010073
271.520000,13.530100,-248.000279
271.530000,13.696054,-247.988979
271.540000,13.840077,-247.986711
271.550000,13.859817,-247.981432
271.560000,13.761852,-247.927922
271.570000,13.801331,-247.837461
271.580000,13.942429,-247.779415
271.590000,14.043318,-247.753042
271.600000,14.120081,-247.749269
271.610000,14.066712,-247.753784
271.620000,13.870783,-247.760568
271.630000,13.809372,-247.741721
271.640000,13.867127,-247.667860
271.650000,13.961437,-247.581936
271.660000,14.123006,-247.537458
271.670000,14.188803,-247.532179
271.680000,14.150786,-247.557810
271.690000,14.112770,-247.567604
271.700000,14.107653,-247.564594
271.710000,14.126661,-247.559315
271.720000,14.145669,-247.513332
271.730000,14.166140,-247.413076
271.740000,14.233398,-247.339215
271.750000,14.351833,-247.315831
271.760000,14.372304,-247.319604
