time,F_Tbar,z_Tbar
191.970000,37.041637,-289.579005
191.980000,37.329681,-289.587294
191.990000,37.326027,-289.587294
192.000000,36.790874,-289.583541
192.010000,36.299591,-289.579768
192.020000,35.806110,-289.577499
192.030000,35.323597,-289.571479
192.040000,35.419369,-289.568468
192.050000,35.705223,-289.569973
192.060000,36.208935,-289.575252
192.070000,36.649776,-289.578263
192.080000,36.961216,-289.576757
192.090000,37.372086,-289.575994
192.100000,37.731777,-289.575252
192.110000,37.315792,-289.575252
192.120000,36.831085,-289.569210
192.130000,36.579594,-289.563189
192.140000,36.089039,-289.559416
192.150000,35.658432,-289.560921
192.160000,35.849976,-289.562426
192.170000,36.486748,-289.569973
192.180000,37.070881,-289.591068
192.190000,37.413025,-289.604636
192.200000,37.706188,-289.600120
192.210000,37.859715,-289.597110
192.220000,37.519764,-289.597110
192.230000,36.897614,-289.600120
192.240000,36.607376,-289.598615
192.250000,36.581787,-289.597852
192.260000,36.258648,-289.597852
192.270000,36.764557,-289.596346
192.280000,37.784412,-289.595604
192.290000,38.391209,-289.594078
192.300000,38.734818,-289.594078
192.310000,38.917587,-289.597110
192.320000,38.457008,-289.600862
192.330000,37.819508,-289.606141
192.340000,37.285088,-289.603130
192.350000,36.860329,-289.596346
192.360000,36.616146,-289.601625
192.370000,36.486015,-289.606904
192.380000,36.594948,-289.604636
192.390000,37.105240,-289.600120
192.400000,37.622112,-289.597110
192.410000,37.913815,-289.596346
192.420000,38.007393,-289.597852
192.430000,38.195282,-289.599357
192.440000,38.126560,-289.603130
192.450000,37.945984,-289.609172
192.460000,37.564358,-289.612925
192.470000,37.144718,-289.612183
192.480000,36.851555,-289.608409
192.490000,36.954639,-289.595604
192.500000,37.421799,-289.595604
192.510000,38.087811,-289.605399
192.520000,38.519150,-289.607646
192.530000,38.609074,-289.606141
192.540000,38.912472,-289.609172
192.550000,38.495026,-289.607646
192.560000,37.582634,-289.594841
192.570000,37.005814,-289.586552
192.580000,37.149837,-289.589562
192.590000,37.569477,-289.589562
192.600000,37.684258,-289.594078
192.610000,37.785877,-289.595604
192.620000,38.384632,-289.592573
192.630000,38.857639,-289.587294
192.640000,38.772835,-289.585047
192.650000,38.896385,-289.590325
192.660000,38.501602,-289.594841
192.670000,38.190895,-289.588820
192.680000,37.767597,-289.578263
192.690000,37.261692,-289.573726
192.700000,37.212708,-289.573726
192.710000,37.346497,-289.569973
192.720000,37.532192,-289.566200
192.730000,38.331261,-289.565436
192.740000,38.941715,-289.566942
192.750000,39.051376,-289.569973
192.760000,39.067459,-289.567705
192.770000,38.685837,-289.566200
192.780000,38.307869,-289.570715
192.790000,38.018360,-289.572221
192.800000,37.485401,-289.568468
192.810000,37.021896,-289.568468
192.820000,37.618458,-289.568468
192.830000,38.341496,-289.562426
192.840000,38.810852,-289.561684
192.850000,39.305790,-289.563931
192.860000,39.570442,-289.563189
192.870000,39.362083,-289.563189
192.880000,38.802078,-289.562426
192.890000,37.850212,-289.564694
192.900000,37.426186,-289.566200
192.910000,37.457623,-289.561684
192.920000,37.499294,-289.560158
192.930000,37.686451,-289.553374
192.940000,38.240608,-289.547353
192.950000,38.946831,-289.551126
192.960000,39.577023,-289.556405
192.970000,39.708618,-289.550363
192.980000,39.707886,-289.542837
192.990000,39.550705,-289.536795
193.000000,39.101822,-289.541332
193.010000,38.418991,-289.551126
193.020000,37.742741,-289.557147
193.030000,37.672558,-289.560158
193.040000,37.847286,-289.559416
193.050000,38.235489,-289.557910
193.060000,39.018478,-289.557147
193.070000,39.770760,-289.560158
193.080000,40.035408,-289.566200
193.090000,39.734936,-289.566200
193.100000,39.283859,-289.561684
193.110000,38.797691,-289.556405
193.120000,38.353924,-289.559416
193.130000,37.980343,-289.565436
193.140000,37.924049,-289.564694
193.150000,38.196011,-289.559416
193.160000,38.646358,-289.556405
193.170000,39.027981,-289.560921
193.180000,39.560207,-289.575252
193.190000,39.981308,-289.587294
193.200000,40.218178,-289.587294
193.210000,39.978386,-289.591068
193.220000,39.521461,-289.594841
193.230000,38.827663,-289.596346
193.240000,38.470898,-289.597852
193.250000,38.444580,-289.597852
193.260000,38.386826,-289.594078
193.270000,39.052105,-289.582778
193.280000,39.952065,-289.578263
193.290000,40.233532,-289.582036
193.300000,40.212330,-289.585047
193.310000,40.143608,-289.587294
193.320000,39.636238,-289.594078
193.330000,39.337959,-289.603130
193.340000,39.034561,-289.605399
193.350000,38.394135,-289.606904
193.360000,38.212097,-289.608409
193.370000,38.495026,-289.609172
193.380000,38.694607,-289.612925
193.390000,38.988503,-289.613688
193.400000,39.604805,-289.612925
193.410000,40.141415,-289.609914
193.420000,40.172123,-289.607646
193.430000,40.077080,-289.603894
193.440000,39.704960,-289.597110
193.450000,38.936596,-289.591068
193.460000,38.200397,-289.594078
193.470000,37.802692,-289.595604
193.480000,38.247189,-289.591831
193.490000,38.976074,-289.590325
193.500000,39.416916,-289.591831
193.510000,40.098282,-289.588820
193.520000,40.593956,-289.586552
193.530000,40.377556,-289.588820
193.540000,39.825588,-289.597110
193.550000,39.264851,-289.602388
193.560000,38.768448,-289.602388
193.570000,38.569595,-289.600120
193.580000,38.665367,-289.600120
193.590000,38.822548,-289.599357
193.600000,39.340885,-289.597110
193.610000,39.908203,-289.597110
193.620000,40.433849,-289.597110
193.630000,40.691921,-289.596346
193.640000,40.538391,-289.582036
193.650000,40.188206,-289.572984
193.660000,39.670601,-289.585789
193.670000,38.959991,-289.593336
193.680000,38.539619,-289.575252
193.690000,38.391941,-289.558652
193.700000,38.723850,-289.554900
193.710000,39.389866,-289.558652
193.720000,40.039795,-289.557910
193.730000,40.645130,-289.553374
193.740000,40.979233,-289.551868
193.750000,40.832287,-289.554137
193.760000,40.402412,-289.552632
193.770000,39.914051,-289.547353
193.780000,39.424225,-289.542074
193.790000,39.200516,-289.533021
193.800000,38.953411,-289.520217
193.810000,39.142761,-289.529269
193.820000,39.861412,-289.546590
193.830000,40.391445,-289.551868
193.840000,40.713852,-289.554137
193.850000,41.115215,-289.552632
193.860000,41.289944,-289.550363
193.870000,40.792076,-289.550363
193.880000,40.448471,-289.551868
193.890000,39.907471,-289.551868
193.900000,39.372318,-289.551126
193.910000,38.761868,-289.551868
193.920000,38.853985,-289.551126
193.930000,39.239262,-289.551868
193.940000,39.800003,-289.552632
193.950000,40.391445,-289.547353
193.960000,40.618813,-289.548116
193.970000,40.696304,-289.554900
193.980000,40.792076,-289.556405
193.990000,40.588837,-289.554137
194.000000,39.933060,-289.553374
194.010000,39.452740,-289.550363
194.020000,39.283127,-289.548116
194.030000,39.752483,-289.552632
194.040000,40.102669,-289.556405
194.050000,40.493065,-289.557147
194.060000,40.881268,-289.554137
194.070000,41.057461,-289.554900
194.080000,40.975578,-289.560158
194.090000,40.688995,-289.565436
194.100000,40.290558,-289.570715
194.110000,39.836555,-289.566942
194.120000,39.492947,-289.560158
194.130000,39.129601,-289.554900
194.140000,39.468090,-289.555642
194.150000,40.224758,-289.560921
194.160000,40.762104,-289.563931
194.170000,41.039913,-289.563931
194.180000,41.111561,-289.575252
194.190000,41.199287,-289.586552
194.200000,40.615887,-289.590325
194.210000,40.275204,-289.591831
194.220000,40.047108,-289.590325
194.230000,39.851910,-289.589562
194.240000,39.647205,-289.593336
194.250000,39.509033,-289.594841
194.260000,39.973267,-289.591068
194.270000,40.649517,-289.589562
194.280000,41.154694,-289.589562
194.290000,41.079391,-289.591831
194.300000,41.103516,-289.594841
194.310000,41.222683,-289.597110
194.320000,40.895889,-289.598615
194.330000,40.277397,-289.601625
194.340000,40.049301,-289.604636
194.350000,39.916245,-289.609172
194.360000,39.688145,-289.615193
194.370000,39.877495,-289.620472
194.380000,40.462360,-289.616699
194.390000,41.390831,-289.606904
194.400000,41.805355,-289.603894
194.410000,41.570679,-289.602388
194.420000,41.200752,-289.603894
194.430000,40.930252,-289.604636
194.440000,40.323456,-289.597852
194.450000,39.904545,-289.598615
194.460000,39.807312,-289.603130
194.470000,39.681568,-289.607646
194.480000,40.203556,-289.608409
194.490000,40.879807,-289.606141
194.500000,41.303101,-289.598615
194.510000,41.778305,-289.588820
194.520000,41.869690,-289.591831
194.530000,41.520966,-289.598615
194.540000,41.113022,-289.599357
194.550000,40.310295,-289.599357
194.560000,39.839481,-289.600862
194.570000,39.563862,-289.600862
194.580000,39.647205,-289.598615
194.590000,40.438236,-289.594078
194.600000,41.110828,-289.591831
194.610000,41.361588,-289.591831
194.620000,41.505611,-289.588057
194.630000,41.588955,-289.587294
194.640000,41.477100,-289.589562
194.650000,40.895889,-289.588057
194.660000,40.014210,-289.585047
194.670000,39.534618,-289.590325
194.680000,39.770027,-289.582778
194.690000,40.115829,-289.562426
194.700000,40.480637,-289.557910
194.710000,40.885654,-289.564694
194.720000,41.614544,-289.571479
194.730000,41.972042,-289.577499
194.740000,42.070004,-289.577499
194.750000,41.887234,-289.569973
194.760000,41.665718,-289.563931
194.770000,41.163467,-289.563931
194.780000,40.455048,-289.565436
194.790000,40.126064,-289.568468
194.800000,40.262775,-289.565436
194.810000,40.411186,-289.566942
194.820000,41.035526,-289.573726
194.830000,41.720551,-289.571479
194.840000,41.944260,-289.573726
194.850000,41.946453,-289.579005
194.860000,41.703735,-289.583541
194.870000,41.060383,-289.585789
194.880000,40.460167,-289.586552
194.890000,40.089508,-289.587294
194.900000,39.794884,-289.585047
194.910000,40.124599,-289.578263
194.920000,40.958763,-289.572984
194.930000,41.423729,-289.569973
194.940000,41.595535,-289.568468
194.950000,41.592609,-289.556405
194.960000,41.826557,-289.551868
194.970000,41.887234,-289.567705
194.980000,41.485874,-289.577499
194.990000,40.692650,-289.577499
195.000000,40.265701,-289.575994
195.010000,40.334423,-289.571479
195.020000,40.546436,-289.569973
195.030000,40.751869,-289.569973
195.040000,41.259239,-289.569210
195.050000,42.009327,-289.563931
195.060000,42.211834,-289.557910
195.070000,41.890160,-289.558652
195.080000,41.641594,-289.562426
195.090000,41.444202,-289.561684
195.100000,40.805969,-289.562426
195.110000,40.266430,-289.563189
195.120000,40.199173,-289.563931
195.130000,40.558865,-289.566942
195.140000,41.085972,-289.566200
195.150000,41.516579,-289.560921
195.160000,41.985199,-289.556405
195.170000,42.249119,-289.556405
195.180000,42.208912,-289.568468
195.190000,41.793655,-289.579005
195.200000,41.238037,-289.586552
195.210000,40.819126,-289.593336
195.220000,40.542049,-289.595604
195.230000,40.375362,-289.591831
195.240000,40.811817,-289.589562
195.250000,41.395218,-289.594841
195.260000,41.808277,-289.602388
195.270000,42.307606,-289.603894
195.280000,42.758682,-289.606904
195.290000,42.826672,-289.606141
195.300000,42.348545,-289.606141
195.310000,41.541435,-289.602388
195.320000,40.791348,-289.596346
195.330000,40.367321,-289.593336
195.340000,40.321262,-289.597110
195.350000,40.526695,-289.598615
195.360000,40.778187,-289.599357
195.370000,41.496838,-289.600862
195.380000,42.110947,-289.599357
195.390000,42.369019,-289.592573
195.400000,42.503536,-289.589562
195.410000,42.230110,-289.594078
195.420000,41.524620,-289.600862
195.430000,40.871765,-289.601625
195.440000,40.089508,-289.600862
195.450000,39.804390,-289.598615
195.460000,40.377556,-289.598615
195.470000,41.140072,-289.595604
195.480000,41.544357,-289.592573
195.490000,41.892353,-289.603894
195.500000,42.242538,-289.613688
195.510000,42.297371,-289.609914
195.520000,42.124104,-289.612925
195.530000,41.700077,-289.606904
195.540000,41.450779,-289.596346
195.550000,41.123257,-289.594841
195.560000,40.821320,-289.593336
195.570000,40.912704,-289.587294
195.580000,40.940487,-289.585789
195.590000,41.214642,-289.593336
195.600000,41.894547,-289.600862
195.610000,42.521812,-289.600862
195.620000,42.684113,-289.597110
195.630000,42.420925,-289.596346
195.640000,41.671566,-289.599357
195.650000,40.873226,-289.597110
195.660000,40.601997,-289.596346
195.670000,40.561054,-289.596346
195.680000,40.635628,-289.580510
195.690000,40.852757,-289.563189
195.700000,41.066963,-289.555642
195.710000,41.468327,-289.554137
195.720000,41.724205,-289.556405
195.730000,41.955956,-289.560921
195.740000,41.820705,-289.567705
195.750000,41.637936,-289.571479
195.760000,41.140804,-289.569973
195.770000,40.782574,-289.568468
195.780000,40.622467,-289.569973
195.790000,40.947796,-289.568468
195.800000,41.394485,-289.564694
195.810000,41.504150,-289.566942
195.820000,42.035645,-289.574489
195.830000,42.804741,-289.579005
195.840000,43.027721,-289.582036
195.850000,42.548862,-289.582036
195.860000,41.654751,-289.582778
195.870000,40.949989,-289.584283
195.880000,40.721893,-289.582036
195.890000,40.682415,-289.585047
195.900000,40.635628,-289.590325
195.910000,41.267281,-289.588820
195.920000,42.089745,-289.580510
195.930000,42.511578,-289.575994
195.940000,42.802547,-289.572221
195.950000,43.083282,-289.571479
195.960000,42.574451,-289.569973
195.970000,41.991779,-289.561684
195.980000,41.623314,-289.554137
195.990000,40.978504,-289.565436
196.000000,40.638550,-289.575994
196.010000,40.696304,-289.575994
196.020000,41.156155,-289.572984
196.030000,41.907707,-289.566942
196.040000,42.567139,-289.560921
196.050000,42.849339,-289.558652
196.060000,42.868343,-289.560921
196.070000,42.648289,-289.563189
196.080000,42.184055,-289.561684
196.090000,41.621853,-289.557147
196.100000,41.045033,-289.560921
196.110000,41.030411,-289.568468
196.120000,41.372555,-289.562426
196.130000,41.790733,-289.551868
196.140000,42.195019,-289.559416
196.150000,42.433353,-289.560921
196.160000,42.674610,-289.557910
196.170000,42.770382,-289.560921
196.180000,42.532047,-289.577499
196.190000,41.946453,-289.595604
196.200000,41.398144,-289.608409
196.210000,41.085972,-289.611420
196.220000,40.853489,-289.609914
196.230000,40.955841,-289.606141
196.240000,41.482216,-289.603894
196.250000,42.017368,-289.603130
196.260000,42.316380,-289.600120
196.270000,42.691425,-289.603130
196.280000,42.805473,-289.611420
196.290000,42.887352,-289.613688
196.300000,42.401917,-289.613688
196.310000,41.870422,-289.607646
196.320000,41.288479,-289.605399
196.330000,40.821320,-289.601625
196.340000,40.795002,-289.603130
196.350000,41.058189,-289.606141
196.360000,41.854336,-289.603130
196.370000,42.630013,-289.596346
196.380000,43.211952,-289.592573
196.390000,43.347935,-289.591068
196.400000,43.111065,-289.590325
196.410000,42.209641,-289.588057
196.420000,41.282631,-289.590325
196.430000,40.948528,-289.588820
196.440000,41.040646,-289.585047
196.450000,41.149574,-289.591831
196.460000,41.527542,-289.600862
196.470000,42.238884,-289.602388
196.480000,43.011635,-289.602388
196.490000,43.364750,-289.600120
196.500000,43.324539,-289.598615
196.510000,42.786465,-289.597110
196.520000,42.268860,-289.593336
196.530000,42.026142,-289.594841
196.540000,41.692768,-289.603894
196.550000,41.481487,-289.610678
196.560000,41.427387,-289.604636
196.570000,41.705929,-289.597110
196.580000,42.336117,-289.591831
196.590000,42.729439,-289.591831
196.600000,42.862495,-289.598615
196.610000,43.125687,-289.602388
196.620000,42.960461,-289.600120
196.630000,42.285675,-289.596346
196.640000,41.420807,-289.598615
196.650000,40.748943,-289.605399
196.660000,40.634163,-289.606141
196.670000,40.875420,-289.603130
196.680000,41.325768,-289.591831
196.690000,42.140919,-289.571479
196.700000,42.760143,-289.564694
196.710000,42.960461,-289.569973
196.720000,43.190750,-289.572221
196.730000,43.095711,-289.565436
196.740000,42.546669,-289.566942
196.750000,41.975697,-289.569210
196.760000,41.660599,-289.566942
196.770000,41.569946,-289.564694
196.780000,41.806816,-289.570715
196.790000,42.012249,-289.576757
196.800000,42.423119,-289.577499
196.810000,43.145424,-289.579005
196.820000,43.593575,-289.579768
196.830000,43.353050,-289.575994
196.840000,43.132263,-289.566942
196.850000,42.754295,-289.560158
196.860000,42.047340,-289.558652
196.870000,41.358665,-289.560158
196.880000,41.210987,-289.563189
196.890000,41.584568,-289.565436
196.900000,41.921597,-289.564694
196.910000,42.533508,-289.567705
196.920000,43.041611,-289.575994
196.930000,43.021873,-289.579768
196.940000,42.936337,-289.573726
196.950000,43.090591,-289.569973
196.960000,42.601501,-289.565436
196.970000,41.956688,-289.558652
196.980000,41.558979,-289.555642
196.990000,41.517307,-289.554137
197.000000,41.676685,-289.551868
197.010000,42.172356,-289.551868
197.020000,43.051113,-289.549621
197.030000,43.757339,-289.548858
197.040000,43.790966,-289.548858
197.050000,43.367672,-289.551126
197.060000,42.964115,-289.556405
197.070000,42.707508,-289.560158
197.080000,42.312725,-289.560921
197.090000,41.578720,-289.560921
197.100000,41.289944,-289.560158
197.110000,41.295792,-289.553374
197.120000,41.725666,-289.538300
197.130000,42.554710,-289.542074
197.140000,43.211952,-289.557147
197.150000,43.488300,-289.563189
197.160000,43.204643,-289.564694
197.170000,42.700195,-289.563931
197.180000,42.306145,-289.569210
197.190000,41.730053,-289.581273
197.200000,41.151039,-289.591068
197.210000,40.919285,-289.592573
197.220000,41.219761,-289.592573
197.230000,41.878464,-289.595604
197.240000,42.468445,-289.594841
197.250000,42.739674,-289.591068
197.260000,42.972889,-289.588057
197.270000,43.327461,-289.583541
197.280000,43.258011,-289.575252
197.290000,42.762337,-289.581273
197.300000,42.165047,-289.590325
197.310000,41.822899,-289.593336
197.320000,41.575794,-289.594841
197.330000,41.673759,-289.597110
197.340000,41.953033,-289.597852
197.350000,42.526199,-289.597852
197.360000,43.101559,-289.597110
197.370000,43.355976,-289.597852
197.380000,43.294563,-289.595604
197.390000,43.229500,-289.594841
197.400000,42.925369,-289.599357
197.410000,42.303219,-289.597852
197.420000,41.782692,-289.594078
197.430000,41.668644,-289.594841
197.440000,41.699348,-289.597852
197.450000,42.042225,-289.597110
197.460000,42.779152,-289.591831
197.470000,43.625011,-289.590325
197.480000,43.815826,-289.590325
197.490000,43.867733,-289.594078
197.500000,43.581146,-289.597110
197.510000,43.113987,-289.597110
197.520000,42.635132,-289.591831
197.530000,42.075123,-289.587294
197.540000,41.819244,-289.579768
197.550000,42.141651,-289.577499
197.560000,42.424580,-289.582778
197.570000,42.456017,-289.586552
197.580000,42.597847,-289.589562
197.590000,43.173935,-289.591068
197.600000,43.453941,-289.594078
197.610000,43.307724,-289.594841
197.620000,42.915134,-289.597110
197.630000,42.252777,-289.597852
197.640000,41.888699,-289.594078
197.650000,41.824364,-289.590325
197.660000,41.681801,-289.591068
197.670000,42.151154,-289.598615
197.680000,42.837639,-289.597852
197.690000,43.509502,-289.581273
197.700000,43.880161,-289.569973
197.710000,43.684959,-289.568468
197.720000,43.263126,-289.561684
197.730000,42.771111,-289.550363
197.740000,42.478680,-289.547353
197.750000,42.064888,-289.549621
197.760000,41.694962,-289.554900
197.770000,41.591148,-289.560158
197.780000,42.124836,-289.568468
197.790000,42.899052,-289.571479
197.800000,43.260204,-289.567705
197.810000,43.650600,-289.560158
197.820000,43.880890,-289.554900
197.830000,43.624283,-289.554900
197.840000,43.176128,-289.557910
197.850000,42.714817,-289.559416
197.860000,42.012981,-289.556405
197.870000,41.719818,-289.558652
197.880000,42.121181,-289.564694
197.890000,42.817169,-289.564694
197.900000,43.486107,-289.566200
197.910000,44.127266,-289.569973
197.920000,44.243507,-289.569973
197.930000,44.033688,-289.569973
197.940000,43.796818,-289.568468
197.950000,43.534359,-289.566200
197.960000,42.980930,-289.560921
197.970000,42.425312,-289.559416
197.980000,42.141651,-289.566200
197.990000,42.065620,-289.572221
198.000000,42.516697,-289.574489
198.010000,43.144691,-289.574489
198.020000,43.687153,-289.569210
198.030000,44.024914,-289.563931
198.040000,43.858959,-289.565436
198.050000,43.360363,-289.563189
198.060000,43.056232,-289.559416
198.070000,42.395336,-289.558652
198.080000,41.862377,-289.563189
198.090000,41.509998,-289.566200
198.100000,41.857262,-289.564694
198.110000,42.586147,-289.563931
198.120000,42.955345,-289.564694
198.130000,43.399109,-289.562426
198.140000,43.838490,-289.558652
198.150000,43.921101,-289.555642
198.160000,43.831909,-289.554137
198.170000,43.420311,-289.554900
198.180000,42.667297,-289.566200
198.190000,42.008595,-289.591068
198.200000,41.708122,-289.607646
198.210000,41.954494,-289.605399
198.220000,42.581032,-289.602388
198.230000,43.260204,-289.603130
198.240000,43.748566,-289.604636
198.250000,44.155045,-289.604636
198.260000,44.270557,-289.603894
198.270000,43.878696,-289.604636
198.280000,43.051113,-289.598615
198.290000,42.488914,-289.587294
198.300000,42.345623,-289.591068
198.310000,42.368286,-289.605399
198.320000,42.290791,-289.607646
198.330000,42.627819,-289.603894
198.340000,43.076702,-289.607646
198.350000,43.303337,-289.607646
198.360000,43.626476,-289.603130
198.370000,43.707626,-289.599357
198.380000,43.603813,-289.599357
198.390000,43.024796,-289.597852
198.400000,42.254967,-289.603130
198.410000,41.649635,-289.609172
198.420000,42.000553,-289.608409
198.430000,42.691425,-289.600120
198.440000,43.499268,-289.582778
198.450000,44.229614,-289.589562
198.460000,44.680691,-289.609914
198.470000,44.554947,-289.618967
198.480000,44.203297,-289.621214
198.490000,43.937183,-289.612925
198.500000,43.376446,-289.606904
198.510000,42.835445,-289.606904
198.520000,42.491840,-289.608409
198.530000,42.488182,-289.608409
198.540000,42.523273,-289.609172
198.550000,42.980930,-289.609172
198.560000,43.432007,-289.606904
198.570000,43.742718,-289.603894
198.580000,43.937916,-289.600120
198.590000,43.986897,-289.597110
198.600000,43.677650,-289.595604
198.610000,43.181248,-289.599357
198.620000,42.362438,-289.598615
198.630000,41.887234,-289.594078
198.640000,42.079510,-289.598615
198.650000,42.571526,-289.609914
198.660000,43.127148,-289.611420
198.670000,43.687885,-289.612925
198.680000,44.040268,-289.609172
198.690000,44.015411,-289.591831
198.700000,43.744179,-289.582778
198.710000,43.655720,-289.577499
198.720000,43.491955,-289.579005
198.730000,42.730171,-289.579768
198.740000,42.029064,-289.574489
198.750000,41.879925,-289.568468
198.760000,42.007862,-289.571479
198.770000,42.398991,-289.572221
198.780000,43.048923,-289.569210
198.790000,43.901360,-289.565436
198.800000,44.331238,-289.564694
198.810000,43.979588,-289.568468
198.820000,43.350857,-289.570715
198.830000,42.878578,-289.571479
198.840000,42.720665,-289.574489
198.850000,42.690693,-289.579005
198.860000,42.504269,-289.578263
198.870000,42.778423,-289.571479
198.880000,43.379372,-289.567705
198.890000,43.644020,-289.563189
198.900000,44.065853,-289.562426
198.910000,44.466484,-289.559416
198.920000,44.677036,-289.552632
198.930000,44.250816,-289.551126
198.940000,43.562870,-289.557910
198.950000,43.017487,-289.565436
198.960000,42.699467,-289.565436
198.970000,42.453823,-289.566942
198.980000,42.686306,-289.567705
198.990000,43.188557,-289.564694
199.000000,43.954731,-289.566200
199.010000,44.484764,-289.572221
199.020000,44.424084,-289.575994
199.030000,44.346588,-289.569973
199.040000,44.162357,-289.557910
199.050000,43.607468,-289.548858
199.060000,42.858109,-289.556405
199.070000,42.408497,-289.568468
199.080000,42.280556,-289.570715
199.090000,42.428967,-289.563189
199.100000,42.671684,-289.563189
199.110000,42.964115,-289.567705
199.120000,43.575298,-289.568468
199.130000,43.948151,-289.563189
199.140000,44.301262,-289.556405
199.150000,44.158703,-289.551868
199.160000,43.884544,-289.551868
199.170000,43.271900,-289.554137
199.180000,42.734558,-289.558652
199.190000,42.713356,-289.573726
199.200000,42.976543,-289.588820
199.210000,43.434933,-289.594078
199.220000,43.907940,-289.597110
199.230000,44.384605,-289.595604
199.240000,44.670456,-289.593336
199.250000,44.755993,-289.592573
199.260000,44.214993,-289.591831
199.270000,43.601620,-289.597852
199.280000,43.279942,-289.600120
199.290000,42.730171,-289.597852
199.300000,42.499149,-289.599357
199.310000,42.749180,-289.597110
199.320000,43.322346,-289.598615
199.330000,43.676189,-289.600120
199.340000,43.807781,-289.600862
199.350000,44.120686,-289.601625
199.360000,44.750145,-289.602388
199.370000,44.643406,-289.605399
199.380000,43.951073,-289.610678
199.390000,43.091324,-289.612183
199.400000,42.559097,-289.608409
199.410000,42.606617,-289.606141
199.420000,43.056232,-289.602388
199.430000,43.254356,-289.603130
199.440000,43.397648,-289.606141
199.450000,43.951073,-289.609914
199.460000,44.606853,-289.605399
199.470000,44.910252,-289.595604
199.480000,44.585651,-289.600120
199.490000,44.221573,-289.615193
199.500000,43.396183,-289.622741
199.510000,42.853722,-289.618967
199.520000,42.563484,-289.611420
199.530000,42.575180,-289.604636
199.540000,43.028450,-289.603894
199.550000,43.620625,-289.604636
199.560000,44.045383,-289.609914
199.570000,44.327579,-289.615193
199.580000,44.614162,-289.617462
199.590000,44.053425,-289.617462
199.600000,43.277748,-289.610678
199.610000,42.901245,-289.603130
199.620000,42.691425,-289.589562
199.630000,42.487453,-289.588057
199.640000,42.654137,-289.595604
199.650000,43.190022,-289.601625
199.660000,43.814362,-289.609914
199.670000,44.395573,-289.609914
199.680000,45.005291,-289.606141
199.690000,45.341587,-289.590325
199.700000,44.965813,-289.572221
199.710000,44.131653,-289.569210
199.720000,43.066467,-289.578263
199.730000,42.401917,-289.582036
199.740000,42.407764,-289.578263
199.750000,42.678265,-289.573726
199.760000,43.389606,-289.572984
199.770000,44.299801,-289.574489
199.780000,44.772808,-289.582036
199.790000,44.909519,-289.584283
199.800000,44.688736,-289.580510
199.810000,44.211338,-289.576757
199.820000,43.861881,-289.572984
199.830000,43.421040,-289.568468
199.840000,43.012367,-289.568468
199.850000,42.779152,-289.572221
199.860000,42.914402,-289.568468
199.870000,43.463444,-289.562426
199.880000,43.875042,-289.560158
199.890000,44.160164,-289.560921
199.900000,44.386066,-289.566942
199.910000,44.560795,-289.568468
199.920000,44.263245,-289.569973
199.930000,43.580418,-289.567705
199.940000,43.195137,-289.569210
199.950000,42.891006,-289.572984
199.960000,42.988972,-289.572221
199.970000,43.415924,-289.572221
199.980000,44.026375,-289.576757
199.990000,44.383144,-289.572984
200.000000,44.721634,-289.569210
200.010000,44.927067,-289.570715
200.020000,44.834949,-289.574489
200.030000,44.503773,-289.577499
200.040000,43.720783,-289.579768
200.050000,42.901245,-289.575252
200.060000,42.722130,-289.569973
200.070000,42.787926,-289.566200
200.080000,42.945839,-289.566200
200.090000,43.544594,-289.563931
200.100000,44.282986,-289.566942
200.110000,44.639751,-289.572984
200.120000,44.652912,-289.572984
200.130000,44.516201,-289.571479
200.140000,44.016872,-289.571479
200.150000,43.238270,-289.569973
200.160000,42.943645,-289.564694
200.170000,42.757950,-289.565436
200.180000,42.942917,-289.566200
200.190000,43.366940,-289.577499
200.200000,44.068047,-289.595604
200.210000,44.919025,-289.603894
200.220000,45.305035,-289.611420
200.230000,45.317463,-289.615957
200.240000,45.133232,-289.614430
200.250000,44.660954,-289.609172
200.260000,43.822403,-289.608409
200.270000,43.086937,-289.610678
200.280000,42.641708,-289.609914
200.290000,42.768917,-289.608409
200.300000,43.279213,-289.613688
200.310000,43.898438,-289.613688
200.320000,44.745026,-289.609172
200.330000,45.114952,-289.602388
200.340000,44.924873,-289.597110
200.350000,44.625130,-289.598615
200.360000,44.397766,-289.599357
200.370000,43.885277,-289.598615
200.380000,43.336235,-289.602388
200.390000,43.021873,-289.600120
200.400000,43.352322,-289.596346
200.410000,43.629398,-289.602388
200.420000,43.926216,-289.606904
200.430000,44.521317,-289.605399
200.440000,44.976048,-289.603894
200.450000,45.134693,-289.602388
200.460000,44.918293,-289.597110
200.470000,44.386066,-289.596346
200.480000,44.016140,-289.597110
200.490000,43.614777,-289.596346
200.500000,43.155659,-289.602388
200.510000,43.163700,-289.601625
200.520000,43.718590,-289.594841
200.530000,44.062931,-289.590325
200.540000,44.472336,-289.593336
200.550000,44.921219,-289.598615
200.560000,45.029419,-289.603894
200.570000,44.826908,-289.609914
200.580000,44.427738,-289.607646
200.590000,43.973740,-289.596346
200.600000,43.543861,-289.591068
200.610000,43.361824,-289.591831
200.620000,43.244850,-289.592573
200.630000,43.484646,-289.587294
200.640000,44.095097,-289.581273
200.650000,44.649258,-289.571479
200.660000,44.707012,-289.576757
200.670000,44.644871,-289.588820
200.680000,44.507427,-289.594078
200.690000,44.224499,-289.584283
200.700000,44.141888,-289.563189
